time,quat_w,quat_x,quat_y,quat_z,x,y,z,Aileron,Elevator,Mode,Rudder,Throttle,phi_deg,theta_deg,x_s,y_s,z_s,vx,vy,vz,speed_xy,speed_3d,chi_deg,s,n,u_along_track,alpha_deg,gamma_deg,seg_id
15.60973682,0.130295947,0.015478423,0.058893799,0.989603402,5.11270752,3.286771729,3.516318848,0.024,0.222,-1.0,0.0,0.5,6.9273465587394485,-0.8759578866542803,5.083787234741271,3.2942843533519914,3.5143390632401035,-4.998210438600038,1.3994540775241553,0.13326624790825117,5.190431514202781,5.192142062430583,164.35823024372772,2.654541479501825,0.2596837936469817,5.217257756606358,-0.9039575138221464,0.027999627167866133,1
15.62912082,0.138844855,-0.013163553,0.015796917,0.990100641,5.017879395,3.311938965,3.511334473,0.024,0.222,-1.0,0.0,0.5,1.5837717175195536,1.7451053959282523,5.019839153109569,3.3120995388601493,3.516210064247097,-5.108622927830559,1.4200643478388337,0.14388152293259118,5.302321281359609,5.304273075870095,164.4654521974776,2.7197673331212773,0.24734175173008144,3.347360803510213,1.7220412189423766,0.023064176985875654,1
15.64887531,0.144515369,-0.009417434,0.023708491,0.989173652,4.926941895,3.337224609,3.517468018,0.0,0.222,-1.0,0.0,0.5,2.533072510198218,1.460251532646161,4.9553319005128325,3.3297802910932504,3.517346810477866,-4.994430210418439,1.3836446332626737,0.17053454501639315,5.182548176128898,5.185353182661806,164.51527114680607,2.785538982052552,0.23518096088538065,5.095686717033999,1.4319155486403636,0.028335984005797208,1
15.65931504,0.145126967,-0.008862705,0.025438628,0.989046253,4.882378906,3.349996338,3.519629639,0.0,0.222,-1.0,0.0,0.5,2.7376226746105012,1.4276670486862382,4.893607632515162,3.346792912967376,3.5193339824778653,-4.843603131762028,1.3397682793366896,0.19920902112881048,5.025482100289654,5.029428851711774,164.53825191066963,2.848481104400209,0.22345049639104742,5.92320348561509,1.3922078023675013,0.03545924631873686,1
15.66933654,0.145114624,-0.008475529,0.024294659,0.989080219,4.837770996,3.362313232,3.522377686,0.0,0.222,-1.0,0.0,0.5,2.614272097681348,1.364741296713583,4.836402978806538,3.3626469844429003,3.5216299240932503,-4.772404311441752,1.3192190180525305,0.23136474269987384,4.951381800008893,4.956784378367077,164.5477905352523,2.906821810600581,0.2124921211320696,5.4834544517574955,1.317932301729635,0.04680899498394797,1
15.67932596,0.144691638,-0.00693336,0.024329034,0.989153353,4.793166992,3.374738281,3.524996338,0.0,0.222,-1.0,0.0,0.5,2.6442123910213082,1.1893583346938597,4.785994877988356,3.376626190932411,3.5244722615547888,-4.852757370879447,1.3419025791042607,0.26481324748841206,5.034874043353167,5.0418332666280055,164.54261511987522,2.958231730522752,0.2028269788274587,4.50218421153464,1.1244629607692245,0.06489537392463514,1
15.69048975,0.143587986,-0.005432738,0.024493294,0.989319493,4.748433105,3.387157471,3.527316895,0.0,0.222,-1.0,0.0,0.5,2.68876917861626,1.0189624714269678,4.744602410200477,3.388205561752924,3.5278389789767,-4.849276654662898,1.3419167632872386,0.2883876918976744,5.031523096742167,5.0397809609037525,164.53189554479664,3.000455330684937,0.19479044925845113,4.436117037950936,0.9519391551882475,0.06702331623872033,1
15.69890173,0.143477094,-0.004273065,0.023568782,0.989363722,4.703925293,3.399496582,3.530201904,0.0,0.222,-1.0,0.0,0.5,2.6029992727300666,0.8719832774895807,4.70394567653148,3.3994410443496603,3.530319687202807,-4.528082051044786,1.2512118199302,0.2921946542858733,4.69777160782929,4.70684988026177,164.55331622456677,3.0419167445413757,0.18703434051512335,4.740676241402781,0.8115628731505244,0.060420404339056315,1
15.70899007,0.143140569,-0.003645855,0.022649515,0.989436451,4.659264648,3.411779785,3.533056641,0.0,0.222,-1.0,0.0,0.5,2.509261682672213,0.7849086916564246,4.659273509074603,3.41169780916318,3.5331146158531572,-4.4075101453104395,1.2134907717008074,0.29328532884583514,4.571510202768607,4.580908405342075,164.60652236573154,3.0874655897017815,0.17860027070615647,4.632139504591947,0.7239326611855535,0.06097603047087113,1
15.71859686,0.14391545,-0.003997066,0.021809829,0.989341544,4.614532227,3.423770508,3.536154541,0.0,0.222,-1.0,0.0,0.5,2.407617571547371,0.812852107377284,4.614580809874137,3.4239819514359078,3.5358840611025735,-4.440583659848455,1.2181816333506437,0.2910451496227919,4.604644365414765,4.613833223152404,164.65948822274677,3.13303720884588,0.1701406583163827,4.529492947774969,0.7513117227462909,0.06154038463099314,1
