t_start,t_end,N,mean_speed_3d_mps,mean_speed_xy_mps,mean_forward_speed_mps,rms_forward_speed_mps,rms_lat_speed_mps,lat_ratio,heading_std_deg,progress_m,forward_span_m,lateral_span_m,straightness,principal_dir_x,principal_dir_y,phi_max_deg,theta_std_deg,roll_warn,is_longitudinal,quality_score
75.02006682,80.02006682,340,5.552239993815576,5.5429515972231655,4.319384912757017,5.375818158742675,8.443538760839829,1.5706518545661985,29.643601253093735,14.452692077524151,14.452692077524151,4.078241561140784,1.0,0.7849847612316752,-0.6195150721605165,37.14830461431747,2.7184251031289404,True,False,7.676315689007969
142.52006682,147.52006682,330,7.295862790699697,7.209551520483181,4.816659780975722,10.223106193740984,7.525661628769052,0.7361423706404008,56.40394366743514,15.766413071068943,17.189395442478276,5.39707732929987,0.917217427676783,0.5458048793104682,-0.8379123067009371,48.279705812963016,7.101472566680865,True,False,7.890212764826325
132.52006682,137.52006682,177,10.017280762231673,9.65108358049364,5.421892366815008,13.09248484290725,15.188071125319537,1.1600602412419483,48.259287965282255,9.830195202317334,10.401866267922106,6.399377936083428,0.9450414905479294,0.38338093980820703,-0.9235903068957448,37.76932629927573,17.187815851870816,True,False,8.333588774980106
172.52006682,177.52006682,333,3.277271862902568,2.8317688736678606,2.467945596054605,3.596715627338078,2.0947693263489966,0.5824117176312132,66.07818747234083,8.149630398492887,8.171689279180917,1.173999043025088,0.9973005727537597,0.9092127883458158,-0.4163317253205991,102.24054442310926,10.0986270509306,True,False,8.356403613750844
130.02006682,135.02006682,405,5.525273941300246,5.275483985172385,3.145029363343834,5.6405575172039555,7.577213038768773,1.3433446987568038,44.20595042670876,13.410995033772402,14.628784573547204,6.649690281986397,0.9167538811134799,-0.7958369349231947,-0.6055110015615363,37.76932629927573,15.671449176355079,True,False,8.492252198384548
35.02006682,40.02006682,461,4.413860832625685,4.355715957495297,2.6584457459060213,3.217215545362767,3.5837595103442763,1.1139320508101607,53.2874799386204,12.142972777186298,12.189254476236428,6.062500389525519,0.9962030738516159,-0.7156251931128556,-0.6984844901514908,44.38020284555034,6.447104447765943,True,False,8.672442609366712
55.02006682,60.02006682,267,7.339895367311928,7.301208659247027,3.8614401031936443,9.260849503731672,8.046406897532806,0.8688627208865122,61.75859569645885,11.409918384413533,11.899260269783337,8.831715569517328,0.9588762768209697,-0.9823233822561444,0.18719180717341483,37.63273905572221,8.15089844027461,True,False,8.803009593894936
60.02006682,65.02006682,460,4.812780568942417,4.796726504276844,3.0660968185394806,3.4216082139193515,4.385338626963158,1.281660071168663,49.97413642074254,13.940761345219435,13.940761345219435,8.6067634351949,1.0,0.9924780973302995,0.12242232770058216,33.6529956644421,2.9412087303932255,True,False,8.842393855580243
140.02006682,145.02006682,380,5.921718114192211,5.745359222935581,3.3831408946664068,5.927876159803739,5.670919888046625,0.9566528947585806,60.292387456825516,12.717400914644784,14.5209566301479,6.898665986808203,0.8757963568489258,0.7551977888142652,0.6554969868504693,48.279705812963016,13.789211995538045,True,False,8.96129925153383
100.02006682,105.02006682,257,2.7666379165582153,2.695874897532221,0.07692049653884006,10.70326546970884,1.0260883385383157,0.09586684936874953,32.982775529019705,0.3002420486723304,3.7195387113420413,0.5324200846989192,0.08072023763505892,0.9993521918669186,0.035988840086693626,23.50356914703429,16.60344313020035,False,False,9.25842805158122
45.02006682,50.02006682,226,9.55054957573742,9.534166215016915,5.267719548219521,21.080584140035715,9.232081096316652,0.43794237555226545,79.83477365604918,13.24216347859213,14.106761720550653,7.571601688299479,0.9387103674758338,-0.7504960126179805,-0.6608749768636366,44.57782206707523,2.3759562294156735,True,False,9.327949308523797
37.52006682,42.52006682,447,4.613318687774306,4.54004447815626,2.379377086674642,3.0399312803261376,3.796967913938614,1.2490308378060633,59.360055323267886,10.775171768993406,11.085718823090804,7.15648398152162,0.9719867462766104,0.6847207629794577,-0.7288055136624786,44.38020284555034,6.376405591515362,True,False,9.697104672606674
122.52006682,127.52006682,357,6.379609362543189,6.343050553383937,2.1260214569060345,8.25891254687863,5.509733223695066,0.6671257495973137,77.3792312336419,10.347807071389312,11.249951757014513,9.32793122673001,0.9198090173975457,-0.68955994137987,-0.7242286153171458,43.45371194963399,5.537404289915419,True,False,9.779395863457358
102.52006682,107.52006682,487,0.9307809700350328,0.7908564920325662,0.5637578507833354,0.9125371573533757,0.4630693507905578,0.5074525974740515,78.95372615363875,2.7107722349326924,2.9630277501244904,0.9026575689196874,0.9148656251426603,0.9432286928881406,0.3321439942442584,26.862840413151833,13.488817513854835,True,False,12.49899917997848
70.02006682,75.02006682,443,4.8909784602038835,4.692651315523504,1.6038191320868302,3.253086540703815,5.044998268544251,1.5508343247003662,75.0027059738477,7.044971490680619,10.143106283996437,7.987973753354827,0.6945575934461039,0.07034894941292175,0.9975224435151814,33.57070813451472,12.777927355495871,True,False,12.701675642675987
77.52006682,82.52006682,175,8.774379395077386,8.76422484277168,2.661245878955615,11.88905523322692,12.866171929188035,1.0821862357263106,93.89428037104868,10.314224203875607,12.597378851672305,6.172425279274256,0.8187595471502702,-0.8316489511537052,-0.5553017396379577,37.14830461431747,3.2807895656883184,True,False,12.726606970708662
72.52006682,77.52006682,445,5.034507633525433,5.026478140916863,1.7187525790041178,3.305771733501335,5.188969156494673,1.569669527967902,78.53257488555299,7.6216959586691075,10.547852778357335,8.074160711356601,0.722582701790048,-0.06718388645063432,-0.9977406102797401,35.26129134336509,2.0176004221262156,True,False,12.982222142559863
